# DTStamp_FHdata_calc_accn_t (tangential acceleration) 2024-09-14 15:51:57 112587703 
# N[1] rtime[2], u[3], u_next[4], curr_alpha[5], curr_beta[6], curr_norm_accn[7], min_tang_accn[8], curr_tang_accn[9], max_tang_accn[10] eps[11] rho[12] check_tang_accn[13] 
   161     0.161000  0.021972229  0.000135674 -0.029953877 -0.999551282  0.000000000000000000 -30.013467584  19.435072091  30.013467584  0.000000998676093     3.880392 19.435072090802308 
   162     0.162000  0.022107903  0.000135737 -0.030141060 -0.999545655  0.000000000000000000 -30.013636544  19.455736810  30.013636544  0.000000999749787     3.900441 19.455736810433777 
   163     0.163000  0.022243641  0.000135652 -0.030328371 -0.999539989  0.000000000000007105 -30.013806677  19.500107527  30.013806677  0.000000998639734     3.920655 19.500107526871702 
   164     0.164000  0.022379293  0.000135713 -0.030515607 -0.999534290  0.000000000000000000 -30.013977797  19.525741213  30.013977797  0.000000999684657     3.941011 19.525741212957470 
   165     0.165000  0.022515006  0.000135627 -0.030702969 -0.999528553 -0.000000000000007105 -30.014150090  19.574910290  30.014150090  0.000000998552294     3.961533 19.574910290399927 
   166     0.166000  0.022650633  0.000135686 -0.030890254 -0.999522782  0.000000000000000000 -30.014323368  19.605137978  30.014323368  0.000000999569042     3.982198 19.605137977616316 
   167     0.167000  0.022786319  0.000135598 -0.031077663 -0.999516973  0.000000000000000000 -30.014497820  19.658752325  30.014497820  0.000000998415073     4.003029 19.658752325024231 
   168     0.168000  0.022921916  0.000135655 -0.031264993 -0.999511131  0.000000000000000000 -30.014673255  19.693223411  30.014673255  0.000000999404239     4.024003 19.693223410687466 
   169     0.169000  0.023057571  0.000135565 -0.031452446 -0.999505249  0.000000000000000000 -30.014849864  19.750952804  30.014849864  0.000000998229360     4.045145 19.750952804188593 
   170     0.170000  0.023193137  0.000135621 -0.031639817 -0.999499336 -0.000000000000007105 -30.015027454  19.789339723  30.015027454  0.000000999191538     4.066431 19.789339723242705 
   171     0.171000  0.023328758  0.000135530 -0.031827309 -0.999493383  0.000000000000007105 -30.015206218  19.850875554  30.015206218  0.000000997996438     4.087884 19.850875553853342 
   172     0.172000  0.023464288  0.000135584 -0.032014720 -0.999487397 -0.000000000000007105 -30.015385962  19.892872487  30.015385962  0.000000998932214     4.109482 19.892872487273117 
   173     0.173000  0.023599871  0.000135636 -0.032202248 -0.999481373  0.000000000000000000 -30.015566880  19.957926542  30.015566880  0.000000999852196     4.131249 19.957926541961157 
   174     0.174000  0.023735508  0.000135543 -0.032389893 -0.999475310  0.000000000000000000 -30.015748971  20.024666603  30.015748971  0.000000998623938     4.153184 20.024666603237762 
   175     0.175000  0.023871051  0.000135594 -0.032577455 -0.999469214  0.000000000000000000 -30.015932041  20.071579445  30.015932041  0.000000999518354     4.175265 20.071579445072985 
   176     0.176000  0.024006645  0.000135500 -0.032765131 -0.999463079  0.000000000000000000 -30.016116285  20.141445561  30.016116285  0.000000998271551     4.197516 20.141445560945215 
   177     0.177000  0.024142144  0.000135549 -0.032952722 -0.999456912  0.000000000000000000 -30.016301506  20.191295114  30.016301506  0.000000999140979     4.219913 20.191295113559882 
   178     0.178000  0.024277693  0.000135597 -0.033140426 -0.999450705  0.000000000000000000 -30.016487900  20.264044432  30.016487900  0.000000999995236     4.242480 20.264044431792527 
   179     0.179000  0.024413290  0.000135500 -0.033328243 -0.999444460  0.000000000000000000 -30.016675470  20.338185323  30.016675470  0.000000998717704     4.265218 20.338185323147684 
   180     0.180000  0.024548790  0.000135547 -0.033515972 -0.999438182 -0.000000000000014211 -30.016864014  20.392031855  30.016864014  0.000000999547796     4.288104 20.392031855079651 
   181     0.181000  0.024684337  0.000135449 -0.033703811 -0.999431865  0.000000000000014211 -30.017053734  20.468725785  30.017053734  0.000000998253348     4.311161 20.468725785273811 
   182     0.182000  0.024819786  0.000135494 -0.033891561 -0.999425516  0.000000000000000000 -30.017244426  20.524943428  30.017244426  0.000000999059841     4.334365 20.524943427687958 
   183     0.183000  0.024955280  0.000135538 -0.034079421 -0.999419128  0.000000000000000000 -30.017436293  20.603986452  30.017436293  0.000000999851776     4.357742 20.603986452425005 
   184     0.184000  0.025090818  0.000135438 -0.034267388 -0.999412701 -0.000000000000014211 -30.017629336  20.684173148  30.017629336  0.000000998528965     4.381292 20.684173148261209 
   185     0.185000  0.025226256  0.000135481 -0.034455264 -0.999406241  0.000000000000000000 -30.017823349  20.743616672  30.017823349  0.000000999298108     4.404990 20.743616671909493 
   186     0.186000  0.025361737  0.000135380 -0.034643247 -0.999399743  0.000000000000000000 -30.018018538  20.825875326  30.018018538  0.000000997959959     4.428862 20.825875326327292 
   187     0.187000  0.025497117  0.000135421 -0.034831137 -0.999393212  0.000000000000014211 -30.018214697  20.887216374  30.018214697  0.000000998706858     4.452883 20.887216373709272 
   188     0.188000  0.025632538  0.000135461 -0.035019132 -0.999386642  0.000000000000014211 -30.018412031  20.971376195  30.018412031  0.000000999439806     4.477078 20.971376195233482 
   189     0.189000  0.025767998  0.000135358 -0.035207231 -0.999380033 -0.000000000000014211 -30.018610540  21.056471488  30.018610540  0.000000998075586     4.501448 21.056471487696626 
   190     0.190000  0.025903357  0.000135397 -0.035395236 -0.999373392  0.000000000000000000 -30.018810018  21.120393266  30.018810018  0.000000998787078     4.525968 21.120393266499171 
   191     0.191000  0.026038754  0.000135434 -0.035583344 -0.999366712  0.000000000000000000 -30.019010670  21.207157671  30.019010670  0.000000999484967     4.550663 21.207157670930954 
   192     0.192000  0.026174188  0.000135330 -0.035771552 -0.999359993  0.000000000000000000 -30.019212499  21.294749510  30.019212499  0.000000998096009     4.575535 21.294749509606525 
   193     0.193000  0.026309518  0.000135366 -0.035959665 -0.999353242  0.000000000000014211 -30.019415294  21.360918377  30.019415294  0.000000998773216     4.600557 21.360918376815086 
   194     0.194000  0.026444884  0.000135401 -0.036147878 -0.999346452  0.000000000000014211 -30.019619265  21.449970742  30.019619265  0.000000999437168     4.625756 21.449970742041025 
   195     0.195000  0.026580285  0.000135296 -0.036336190 -0.999339623  0.000000000000000000 -30.019824413  21.539753307  30.019824413  0.000000998024778     4.651132 21.539753306926812 
   196     0.196000  0.026715581  0.000135330 -0.036524404 -0.999332761  0.000000000000000000 -30.020030525  21.607869839  30.020030525  0.000000998668808     4.676659 21.607869838819127 
   197     0.197000  0.026850911  0.000135362 -0.036712717 -0.999325861  0.000000000000000000 -30.020237813  21.698925574  30.020237813  0.000000999299925     4.702365 21.698925574054506 
   198     0.198000  0.026986273  0.000135394 -0.036901125 -0.999318922  0.000000000000014211 -30.020446279  21.790624044  30.020446279  0.000000999918231     4.728249 21.790624043534379 
   199     0.199000  0.027121667  0.000135287 -0.037089629 -0.999311943  0.000000000000000000 -30.020655923  21.882938469  30.020655923  0.000000998473729     4.754312 21.882938468777091 
   200     0.200000  0.027256954  0.000135317 -0.037278035 -0.999304933  0.000000000000000000 -30.020866528  21.953272492  30.020866528  0.000000999073094     4.780527 21.953272492197584 
   201     0.201000  0.027392272  0.000135347 -0.037466534 -0.999297883  0.000000000000000000 -30.021078312  22.046640406  30.021078312  0.000000999659982     4.806922 22.046640405832818 
   202     0.202000  0.027527619  0.000135238 -0.037655127 -0.999290794  0.000000000000000000 -30.021291273  22.140548270  30.021291273  0.000000998194984     4.833497 22.140548269586446 
   203     0.203000  0.027662857  0.000135267 -0.037843620 -0.999283674 -0.000000000000014211 -30.021505195  22.212247195  30.021505195  0.000000998763657     4.860225 22.212247195317225 
   204     0.204000  0.027798124  0.000135295 -0.038032205 -0.999276514 -0.000000000000014211 -30.021720295  22.307062852  30.021720295  0.000000999320185     4.887134 22.307062851992576 
   205     0.205000  0.027933418  0.000135322 -0.038220881 -0.999269315 -0.000000000000014211 -30.021936573  22.402350162  30.021936573  0.000000999864666     4.914225 22.402350161643270 
   206     0.206000  0.028068740  0.000135211 -0.038409647 -0.999262077  0.000000000000000000 -30.022154031  22.498088126  30.022154031  0.000000998371349     4.941497 22.498088126386762 
   207     0.207000  0.028203950  0.000135236 -0.038598312 -0.999254807  0.000000000000000000 -30.022372447  22.571321825  30.022372447  0.000000998898551     4.968923 22.571321825019197 
   208     0.208000  0.028339187  0.000135261 -0.038787066 -0.999247499  0.000000000000000000 -30.022592042  22.667796829  30.022592042  0.000000999414031     4.996532 22.667796828973685 
   209     0.209000  0.028474448  0.000135286 -0.038975909 -0.999240151  0.000000000000000000 -30.022812817  22.764663213  30.022812817  0.000000999917884     5.024324 22.764663213104441 
   210     0.210000  0.028609734  0.000135173 -0.039164839 -0.999232763  0.000000000000000000 -30.023034772  22.861902700  30.023034772  0.000000998398321     5.052299 22.861902700057612 
   211     0.211000  0.028744907  0.000135196 -0.039353666 -0.999225344  0.000000000000014211 -30.023257684  22.936353160  30.023257684  0.000000998885806     5.080429 22.936353160426748 
   212     0.212000  0.028880103  0.000135218 -0.039542580 -0.999217886 -0.000000000000014211 -30.023481775  23.034181929  30.023481775  0.000000999361978     5.108744 23.034181928951014 
   213     0.213000  0.029015321  0.000135240 -0.039731579 -0.999210389  0.000000000000014211 -30.023707048  23.132332386  30.023707048  0.000000999826934     5.137243 23.132332386268217 
   214     0.214000  0.029150561  0.000135125 -0.039920664 -0.999202853  0.000000000000000000 -30.023933501  23.230788626  30.023933501  0.000000998283136     5.165926 23.230788625512311 
   215     0.215000  0.029285686  0.000135146 -0.040109644 -0.999195284  0.000000000000000000 -30.024160909  23.306181441  30.024160909  0.000000998732605     5.194766 23.306181441279605 
   216     0.216000  0.029420832  0.000135166 -0.040298708 -0.999187677  0.000000000000000000 -30.024389498  23.405099219  30.024389498  0.000000999171164     5.223792 23.405099218511971 
   217     0.217000  0.029555998  0.000135185 -0.040487855 -0.999180031  0.000000000000000000 -30.024619268  23.504278204  30.024619268  0.000000999598908     5.253004 23.504278204448781 
   218     0.218000  0.029691182  0.000135069 -0.040677085 -0.999172345 -0.000000000000014211 -30.024850221  23.603704555  30.024850221  0.000000998032808     5.282402 23.603704555442917 
   219     0.219000  0.029826251  0.000135087 -0.040866209 -0.999164628  0.000000000000014211 -30.025082126  23.679803240  30.025082126  0.000000998445917     5.311957 23.679803240322705 
   220     0.220000  0.029961338  0.000135104 -0.041055415 -0.999156871  0.000000000000000000 -30.025315213  23.779580785  30.025315213  0.000000998848507     5.341700 23.779580784805354 
   221     0.221000  0.030096442  0.000135121 -0.041244702 -0.999149075  0.000000000000000000 -30.025549483  23.879567068  30.025549483  0.000000999240668     5.371630 23.879567068077812 
   222     0.222000  0.030231563  0.000135137 -0.041434069 -0.999141240 -0.000000000000014211 -30.025784936  23.979750041  30.025784936  0.000000999622494     5.401748 23.979750040764358 
   223     0.223000  0.030366700  0.000135152 -0.041623516 -0.999133366  0.000000000000000000 -30.026021573  24.080118053  30.026021573  0.000000999994073     5.432054 24.080118052610899 
   224     0.224000  0.030501852  0.000135034 -0.041813041 -0.999125452  0.000000000000000000 -30.026259394  24.180659839  30.026259394  0.000000998393691     5.462549 24.180659839327490 
   225     0.225000  0.030636886  0.000135048 -0.042002459 -0.999117507  0.000000000000014211 -30.026498165  24.257496330  30.026498165  0.000000998751857     5.493203 24.257496330397643 
   226     0.226000  0.030771934  0.000135062 -0.042191955 -0.999109523  0.000000000000014211 -30.026738121  24.358251118  30.026738121  0.000000999100061     5.524047 24.358251118082208 
   227     0.227000  0.030906995  0.000135075 -0.042381529 -0.999101499  0.000000000000000000 -30.026979261  24.459148483  30.026979261  0.000000999438390     5.555080 24.459148482716131 
   228     0.228000  0.031042070  0.000135087 -0.042571180 -0.999093436  0.000000000000000000 -30.027221586  24.560178617  30.027221586  0.000000999766935     5.586304 24.560178617336170 
   229     0.229000  0.031177157  0.000134967 -0.042760907 -0.999085334  0.000000000000000000 -30.027465098  24.661332039  30.027465098  0.000000998142486     5.617718 24.661332039237926 
   230     0.230000  0.031312124  0.000134979 -0.042950525 -0.999077200  0.000000000000000000 -30.027709557  24.738482124  30.027709557  0.000000998458587     5.649293 24.738482124499583 
   231     0.231000  0.031447103  0.000134989 -0.043140218 -0.999069027  0.000000000000000000 -30.027955202  24.839754554  30.027955202  0.000000998765173     5.681059 24.839754554423443 
   232     0.232000  0.031582092  0.000135000 -0.043329986 -0.999060815  0.000000000000000000 -30.028202034  24.941124195  30.028202034  0.000000999062328     5.713016 24.941124194795883 
   233     0.233000  0.031717092  0.000135009 -0.043519829 -0.999052563  0.000000000000000000 -30.028450052  25.042582786  30.028450052  0.000000999350142     5.745166 25.042582785728129 
   234     0.234000  0.031852101  0.000135018 -0.043709745 -0.999044272  0.000000000000014211 -30.028699258  25.144122340  30.028699258  0.000000999628693     5.777508 25.144122339670005 
   235     0.235000  0.031987119  0.000135026 -0.043899735 -0.999035942  0.000000000000000000 -30.028949651  25.245735132  30.028949651  0.000000999898068     5.810043 25.245735132449099 
   236     0.236000  0.032122145  0.000134904 -0.044089797 -0.999027572  0.000000000000000000 -30.029201233  25.347413694  30.029201233  0.000000998240893     5.842771 25.347413694443155 
   237     0.237000  0.032257049  0.000134912 -0.044279748 -0.999019171  0.000000000000000000 -30.029453761  25.424696965  30.029453761  0.000000998499107     5.875662 25.424696964958748 
   238     0.238000  0.032391961  0.000134919 -0.044469772 -0.999010730  0.000000000000000000 -30.029707478  25.526388545  30.029707478  0.000000998748399     5.908746 25.526388545236145 
   239     0.239000  0.032526880  0.000134925 -0.044659867 -0.999002250  0.000000000000000000 -30.029962383  25.628125596  30.029962383  0.000000998988851     5.942024 25.628125596195872 
